EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2007/3411,Residential subdivision,Under review,2009-02-27,2039-12-31,ROSECORP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ed93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2007/3442,Ardglen Quarry extension,Under review,2009-02-26,2038-08-31,DARACON QUARRIES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2007/3442,Ardglen Quarry extension,Under review,2009-02-26,2038-08-31,DARACON QUARRIES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc93f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2008/3984,Proposed Urban Development,Under review,2009-02-19,2024-12-31,MIRVAC WA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dc60fec4-6067-e511-b4b8-005056ba00ab,2023-02-19
2004/1636,"Mineral Sands Mining - Woornack, Rownack, Rainlover, Pirro and Kulwin",Under review,2008-12-23,2028-12-31,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6293f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2004/1636,"Mineral Sands Mining - Woornack, Rownack, Rainlover, Pirro and Kulwin",Under review,2008-12-23,2028-12-31,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6293f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2004/1636,"Mineral Sands Mining - Woornack, Rownack, Rainlover, Pirro and Kulwin",Under review,2008-12-23,2028-12-31,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6293f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2008/4367,Soil remediation works,Under review,2008-12-19,2099-09-20,Department of Defence,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ffbd99b1-d650-ec11-80cf-00505684c137,2023-02-19
2008/4170,Extension of Taxiway Bravo,Under review,2008-12-10,2099-09-20,CANBERRA INTERNATIONAL AIRPORT PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5290f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
2008/4170,Extension of Taxiway Bravo,Under review,2008-12-10,2099-09-20,CANBERRA INTERNATIONAL AIRPORT PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5290f6ca-6067-e511-b4b8-005056ba00ab,2023-02-19
